IN_Deal,Report_Source,IN_Trade_ID,IN_MT_MASTER_DATE_TIME,IN_MT_Date,IN_MT_Time,IN_MT_Day,IN_MT_Month,IN_CST_Date_OP_01,IN_CST_Time_OP_01,IN_CST_Day_OP_01,IN_CST_Month_OP_01,IN_Segment_15M_OP_01,IN_Segment_30M_OP_01,IN_Segment_01H_OP_01,IN_Segment_02H_OP_01,IN_Segment_03H_OP_01,IN_Segment_04H_OP_01,IN_Session_Name_OP_02,Strategy_ID_OP_03,Strategy_Version_ID_OP_03,Optimization_ID_OP_03,Report_Broker_OP_03,Symbol_OP_03,Chart_TF_OP_01,IN_Order_Type_OP_01,IN_Order_Direction,Volume_OP_03,IN_Symbol_Price_OP_03,IN_Balance_OP_01,OUT_Profit_OP_01,OUT_Balance_OP_01,OUT_Trade_ID,OUT_Deal,OUT_CST_Date_OP_03,OUT_CST_Time_OP_03,OUT_CST_Day_OP_03,OUT_CST_Month_OP_03,OUT_Segment_15M_OP_03,OUT_Segment_30M_OP_03,OUT_Segment_01H_OP_03,OUT_Segment_02H_OP_03,OUT_Segment_03H_OP_03,OUT_Segment_04H_OP_03,OUT_Session_Name_OP_03,OUT_Order_Type,OUT_Order_Direction,OUT_Symbol_Price_OP_01,OUT_Commission,OUT_Swap,Trade_Result,Trade_Direction,Trade_Duration_Minutes,Trade_ROI_Percentage,Trade_Risk_Reward_Ratio,Trade_MAE,Trade_MFE,EA_Entry_Quality,EA_Entry_Confluence,EA_Entry_Momentum,EA_Entry_Speed,EA_Entry_Acceleration,EA_Entry_Entropy,EA_Entry_Jerk,EA_Entry_PhysicsScore,EA_Entry_SpeedSlope,EA_Entry_AccelerationSlope,EA_Entry_MomentumSlope,EA_Entry_ConfluenceSlope,EA_Entry_JerkSlope,EA_Entry_Zone,EA_Entry_Regime,EA_Entry_Spread,EA_ExitReason,EA_Exit_Quality,EA_Exit_Confluence,EA_Exit_Momentum,EA_Exit_Speed,EA_Exit_Acceleration,EA_Exit_Entropy,EA_Exit_Jerk,EA_Exit_PhysicsScore,EA_Exit_SpeedSlope,EA_Exit_AccelerationSlope,EA_Exit_MomentumSlope,EA_Exit_ConfluenceSlope,EA_Exit_JerkSlope,EA_Exit_Zone,EA_Exit_Regime,EA_Exit_Spread,EA_Profit,EA_ProfitPercent,EA_Pips,EA_HoldTimeBars,EA_HoldTimeMinutes,EA_RiskPercent,EA_RRatio,EA_MFE,EA_MAE,EA_MFE_Percent,EA_MAE_Percent,EA_MFE_Pips,EA_MAE_Pips,EA_MFE_TimeBars,EA_MAE_TimeBars,EA_MFEUtilization,EA_MAEImpact,EA_ExcursionEfficiency,EA_RunUp_Price,EA_RunUp_Pips,EA_RunUp_Percent,EA_RunUp_TimeBars,EA_RunDown_Price,EA_RunDown_Pips,EA_RunDown_Percent,EA_RunDown_TimeBars,EA_ExitQualityClass,EA_EarlyExitOpportunityCost,EA_PhysicsScoreDecay,EA_SpeedDecay,EA_SpeedSlopeDecay,EA_ConfluenceDecay,EA_ZoneTransitioned,Signal_Entry_Matched,Signal_Entry_Timestamp,Signal_Entry_TimeDelta,Signal_Entry_Quality,Signal_Entry_Confluence,Signal_Entry_Speed,Signal_Entry_Acceleration,Signal_Entry_Momentum,Signal_Entry_Entropy,Signal_Entry_Jerk,Signal_Entry_PhysicsScore,Signal_Entry_SpeedSlope,Signal_Entry_AccelerationSlope,Signal_Entry_MomentumSlope,Signal_Entry_ConfluenceSlope,Signal_Entry_JerkSlope,Signal_Entry_Zone,Signal_Entry_Regime,Signal_Entry_PhysicsPass,Signal_Entry_RejectReason,Signal_Exit_Matched,Signal_Exit_Timestamp,Signal_Exit_TimeDelta,Signal_Exit_Quality,Signal_Exit_Confluence,Signal_Exit_Speed,Signal_Exit_Acceleration,Signal_Exit_Momentum,Signal_Exit_Entropy,Signal_Exit_Jerk,Signal_Exit_PhysicsScore,Signal_Exit_SpeedSlope,Signal_Exit_AccelerationSlope,Signal_Exit_MomentumSlope,Signal_Exit_ConfluenceSlope,Signal_Exit_JerkSlope,Signal_Exit_Zone,Signal_Exit_Regime,Signal_Exit_PhysicsPass,Signal_Exit_RejectReason,DataQuality,ProcessingTimestamp,SourceFiles
136,MT5_Backtest,136,2025.02.26 17:00:00,2025-02-26,17:00:00,Wednesday,February,2025-02-26,09:00:00,Wednesday,February,15-037,30-019,1h-010,2h-005,3h-004,4h-003,Opening Bell,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.1,21,43.85,-3.06,40.79,137,137,2025-02-26,09:00:08,Wednesday,February,15-037,30-019,1h-010,2h-005,3h-004,4h-003,Opening Bell,sell,out,21,0,0,Loss,Long,0,-6.978335233751425,-1.5,21234.4,21261.9,89,100,1115.55,12143.08,5637.15,0,141.59,99.45,5118.66,-3016.32,590.49,0,-1531.77,BULL,HIGH,0,SL,0,0,-504.77,-15897.26,1134.85,0,368.62,56.05,-516.14,-1945.9,-137.6,0,-716.53,UNKNOWN,UNKNOWN,0,-3.06,-7.5,-30.6,1,0,5,-1.5,21261.9,21234.4,0.03,-0.25,2.9,-24.6,1,1,-0.01,0,0.5,21360.3,131.9,0.62,23,21042.2,-186.2,-0.88,48,Late,0,43.4,28040.34,5634.8,100,1,1,2025.02.26 17:00,0,89,100,12143.08,5637.15,1115.55,0,141.59,99.45,5118.66,-3016.32,590.49,0,-1531.77,BULL,HIGH,,PASS,1,2025.02.26 17:00,0.13333333333333333,89,100,12143.08,5637.15,1115.55,0,141.59,99.45,5118.66,-3016.32,590.49,0,-1531.77,BULL,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.773Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
138,MT5_Backtest,138,2025.02.26 17:20:00,2025-02-26,17:20:00,Wednesday,February,2025-02-26,09:20:00,Wednesday,February,15-038,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.1,21,40.79,-2.15,38.64,139,139,2025-02-26,09:24:08,Wednesday,February,15-038,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,sell,out,21,0,0,Loss,Long,4,-5.27089973032606,-1.11,21292.4,21322.7,86.33,100,1433.75,13520.85,2063.01,0,-49.37,88.11,330.58,1974.8,142.39,0,1042.46,BULL,HIGH,0,SL,0,0,-273.25,-1454.92,7119.43,0,943.27,55.78,4856.97,2853.46,140.25,0,442.18,UNKNOWN,UNKNOWN,0,-2.15,-5.56,-21.5,1,4,5,-1.11,21322.7,21292.4,0.12,-0.19,11.8,-18.5,1,1,-0.01,0,0.5,21360.3,70.9,0.33,19,21023.3,-266.1,-1.25,46,Late,0,32.33,14975.77,-4526.39,100,1,1,2025.02.26 17:20,0,86.33,100,13520.85,2063.01,1433.75,0,-49.37,88.11,330.58,1974.8,142.39,0,1042.46,BULL,HIGH,,PASS,1,2025.02.26 17:20,4.133333333333334,86.33,100,13520.85,2063.01,1433.75,0,-49.37,88.11,330.58,1974.8,142.39,0,1042.46,BULL,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.774Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
140,MT5_Backtest,140,2025.02.26 18:10:00,2025-02-26,18:10:00,Wednesday,February,2025-02-26,10:10:00,Wednesday,February,15-041,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.09,21,38.64,-1.84,36.8,141,141,2025-02-26,10:23:14,Wednesday,February,15-042,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,sell,out,21,0,0,Loss,Long,13,-4.761904761904763,-1,21318.1,21354.6,83.67,100,2340.53,9703.38,2610.89,0,413.23,99.18,1003.61,433.38,156.44,0,80.03,BULL,HIGH,0,SL,0,0,329.46,3471.77,1342.62,0,-342.39,84.18,1918.86,3881.95,31.18,0,967.15,UNKNOWN,UNKNOWN,0,-1.84,-5,-20.4,3,13,5,-1,21354.6,21318.1,0.17,-0.2,16.9,-19.6,1,3,-0.01,0,0.5,21360.3,43,0.2,7,21023.3,-294,-1.38,34,Late,0,15,6231.61,-915.25,100,1,1,2025.02.26 18:10,0,83.67,100,9703.38,2610.89,2340.53,0,413.23,99.18,1003.61,433.38,156.44,0,80.03,BULL,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.774Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
142,MT5_Backtest,142,2025.02.26 18:40:00,2025-02-26,18:40:00,Wednesday,February,2025-02-26,10:40:00,Wednesday,February,15-043,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.09,21,36.8,-1.8,35,143,143,2025-02-26,10:41:21,Wednesday,February,15-043,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,sell,out,21,0,0,Loss,Long,1,-4.891304347826087,-1.03,21331.1,21356.6,81,100,1087.01,3357,1829.82,0,958.53,99.05,-1408.9,3370.72,123.17,0,1364.24,BULL,NORMAL,0,SL,0,0,849.94,11911.08,2921.24,0,-23.25,90.47,1556.21,6.24,184.12,0,8.1,UNKNOWN,UNKNOWN,0,-1.8,-5.14,-20,1,1,5,-1.03,21356.6,21331.1,0.06,-0.19,6.3,-19.2,1,1,-0.01,0,0.5,21360.3,30,0.14,3,21023.3,-307,-1.44,30,Late,0,8.58,-8554.07,-2965.11,100,1,1,2025.02.26 18:40,0,81,100,3357,1829.82,1087.01,0,958.53,99.05,-1408.9,3370.72,123.17,0,1364.24,BULL,NORMAL,,PASS,1,2025.02.26 18:40,1.35,81,100,3357,1829.82,1087.01,0,958.53,99.05,-1408.9,3370.72,123.17,0,1364.24,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.775Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
144,MT5_Backtest,144,2025.02.26 20:05:00,2025-02-26,20:05:00,Wednesday,February,2025-02-26,12:05:00,Wednesday,February,15-049,30-025,1h-013,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.08,21,35,-1.73,33.27,145,145,2025-02-26,12:10:29,Wednesday,February,15-049,30-025,1h-013,2h-007,3h-005,4h-004,Floor Session,buy,out,21,0,0,Loss,Short,5,-4.942857142857142,-1.04,21206.2,21167.3,89,80,-1036.05,-21428.34,-1230.92,0,807.88,31.45,-2739.05,-443.69,-69.53,0,-131.32,BEAR,NORMAL,0,SL,0,0,-219.28,-1968.57,-6929.71,0,-1458.24,12.38,-286.75,-1450.14,-189.23,0,-298.1,UNKNOWN,UNKNOWN,0,-1.73,-5.2,-21.6,2,5,5,-1.04,21167.3,21206.2,0.19,-0.2,19,-19.9,1,2,-0.01,0,0.5,21023.3,184.6,-0.87,12,21279.5,-71.6,0.34,39,Late,0,19.07,-19459.77,-2452.3,80,1,1,2025.02.26 20:05,0,89,80,-21428.34,-1230.92,-1036.05,0,807.88,31.45,-2739.05,-443.69,-69.53,0,-131.32,BEAR,NORMAL,,PASS,1,2025.02.26 20:05,5.483333333333333,89,80,-21428.34,-1230.92,-1036.05,0,807.88,31.45,-2739.05,-443.69,-69.53,0,-131.32,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.775Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
146,MT5_Backtest,146,2025.02.27 17:30:00,2025-02-27,17:30:00,Thursday,February,2025-02-27,09:30:00,Thursday,February,15-039,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.08,21,33.27,-1.28,31.99,147,147,2025-02-27,09:30:28,Thursday,February,15-039,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,sell,out,21,0,0,Loss,Long,0,-3.8473098887886983,-0.8,21062.7,21088.7,83.67,100,1436.28,4898.16,4146.34,0,-2481.62,84.18,13067.69,-2416.84,917.51,0,-2279.88,BULL,HIGH,0,SL,0,0,-1072.75,-36514.15,-5942.69,0,255.33,31.32,-4742.47,-2320.25,-47.35,0,-681.16,UNKNOWN,UNKNOWN,0,-1.28,-4,-16,1,0,5,-0.8,21088.7,21062.7,0.1,-0.16,10.3,-15.7,1,1,-0.01,0,0.5,21115.9,53.5,0.25,11,20767.4,-295,-1.4,49,Late,0,52.87,41412.31,17810.16,100,1,1,2025.02.27 17:30,0,83.67,100,5155.89,4542.85,1432.68,0,-2368.33,84.18,13067.69,-2416.84,917.51,0,-2279.88,BULL,HIGH,,PASS,1,2025.02.27 17:30,0.4666666666666667,83.67,100,5155.89,4542.85,1432.68,0,-2368.33,84.18,13067.69,-2416.84,917.51,0,-2279.88,BULL,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.775Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
148,MT5_Backtest,148,2025.02.27 17:55:00,2025-02-27,17:55:00,Thursday,February,2025-02-27,09:55:00,Thursday,February,15-040,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.07,20,31.99,-1.5,30.49,149,149,2025-02-27,10:00:42,Thursday,February,15-041,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,21,0,0,Loss,Short,5,-4.6889653016567685,-0.98,21015.5,20971.1,81,80,-2093.28,-5731.37,-6181.92,0,-2063.74,16.05,-1561.19,9.84,-1182.91,0,656.19,BEAR,HIGH,0,SL,0,0,-836.75,-19554.43,-1383.92,0,-1161.45,16.45,2228.11,-7418.67,-114.7,0,-2952.41,UNKNOWN,UNKNOWN,0,-1.5,-4.92,-21.4,2,5,5,-0.98,20971.1,21015.5,0.25,-0.2,24.8,-19.6,2,1,-0.01,0,0.5,20693.6,323.7,-1.54,49,21115.9,-98.6,0.47,5,Late,0,-0.4,13823.06,-3789.3,80,1,1,2025.02.27 17:55,0,81,80,-5731.37,-6181.92,-2093.28,0,-2063.74,16.05,-1561.19,9.84,-1182.91,0,656.19,BEAR,HIGH,,PASS,1,2025.02.27 17:55,5.7,81,80,-5731.37,-6181.92,-2093.28,0,-2063.74,16.05,-1561.19,9.84,-1182.91,0,656.19,BEAR,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.776Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
150,MT5_Backtest,150,2025.02.27 18:55:00,2025-02-27,18:55:00,Thursday,February,2025-02-27,10:55:00,Thursday,February,15-044,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.07,20,30.49,-1.4,29.09,151,151,2025-02-27,11:28:19,Thursday,February,15-046,30-023,1h-012,2h-006,3h-004,4h-003,Floor Session,buy,out,20,0,0,Loss,Short,33,-4.591669399803214,-0.96,20998.7,20915.4,83.67,80,-1392.74,-9009.44,-3149.87,0,-170.83,16.18,-1086.27,78.2,106.99,0,-25.4,BEAR,NORMAL,0,SL,0,0,-264.4,-638.16,2207.2,0,-512.31,40.65,4500.82,1009.28,187.73,0,-191.24,UNKNOWN,UNKNOWN,0,-1.4,-4.81,-20,7,33,5,-0.96,20915.4,20998.7,0.64,-0.2,63.5,-19.8,6,7,-0.01,0,0.5,20545.9,453,-2.16,44,21072.9,-74,0.35,13,Late,0,-24.47,-8371.28,-5587.09,80,1,1,2025.02.27 18:55,0,83.67,80,-9009.44,-3149.87,-1392.74,0,-170.83,16.18,-1086.27,78.2,106.99,0,-25.4,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.776Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
152,MT5_Backtest,152,2025.02.27 21:30:00,2025-02-27,21:30:00,Thursday,February,2025-02-27,13:30:00,Thursday,February,15-055,30-028,1h-014,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.07,20,29.09,7,36.09,153,153,2025-02-27,13:43:30,Thursday,February,15-055,30-028,1h-014,2h-007,3h-005,4h-004,Floor Session,buy,out,20,0,0,Win,Short,13,24.06325197662427,3.88,20854.4,20756.9,86.33,80,-1005.95,-27989.42,-1543.11,0,1297.6,31.32,-4742.47,-2320.25,-47.35,0,-681.16,BEAR,NORMAL,0,TP,0,0,-292.02,-6300.18,-13.8,0,590.72,44.35,-1093.44,2850.56,-94.92,0,1034.53,UNKNOWN,UNKNOWN,0,7,19.4,100,3,13,5,3.88,20756.9,20854.4,0.98,0,97.5,0,3,0,0.03,297920,0.5,20545.9,208.5,-1,17,20818.7,-64.3,0.31,2,Early,108.5,-13.03,-21689.24,-3649.03,80,1,1,2025.02.27 21:30,0,86.33,80,-27989.42,-1543.11,-1005.95,0,1297.6,31.32,-4742.47,-2320.25,-47.35,0,-681.16,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-23T17:00:25.777Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
154,MT5_Backtest,154,2025.02.27 22:15:00,2025-02-27,22:15:00,Thursday,February,2025-02-27,14:15:00,Thursday,February,15-058,30-029,1h-015,2h-008,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.09,20,36.09,9.03,45.12,155,155,2025-02-27,14:54:44,Thursday,February,15-060,30-030,1h-015,2h-008,3h-005,4h-004,Closing Bell,buy,out,20,0,0,Win,Short,39,25.020781379883623,4,20720.2,20604.4,89,80,-1107.92,-23697.55,-1804.27,0,-472.13,16.45,-1934.95,-1104.95,-188.64,0,124.61,BEAR,NORMAL,0,TP,0,0,236.76,2704.09,1992.19,0,-185.08,84.05,1322.27,3721.3,-5.67,0,991.9,UNKNOWN,UNKNOWN,0,9.03,20.01,100.3,8,39,5,4,20604.4,20720.2,0.96,-0.2,96.3,-19.5,8,2,0.04,229459.58,0.5,20495.8,104.6,-0.51,45,20645.3,-44.9,0.22,29,Early,4.3,-67.6,-26401.64,-3257.22,80,1,1,2025.02.27 22:15,0,89,80,-23697.55,-1804.27,-1107.92,0,-472.13,16.45,-1934.95,-1104.95,-188.64,0,124.61,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-23T17:00:25.777Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
156,MT5_Backtest,156,2025.02.27 23:05:00,2025-02-27,23:05:00,Thursday,February,2025-02-27,15:05:00,Thursday,February,15-061,30-031,1h-016,2h-008,3h-006,4h-004,Closing Bell,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.11,20,45.12,-2.24,42.88,157,157,2025-02-27,15:18:31,Thursday,February,15-062,30-031,1h-016,2h-008,3h-006,4h-004,After Hours,buy,out,20,0,0,Loss,Short,13,-4.964539007092199,-1.04,20592,20553.3,83.67,80,-1137.37,-16427.49,-1124.39,0,-267.89,16.18,-1074.16,1688.77,-47.14,0,902.76,BEAR,NORMAL,0,SL,0,0,-348.42,-951.19,14.79,0,-28.81,33.16,-2.88,809.14,8.11,0,328.8,UNKNOWN,UNKNOWN,0,-2.24,-5.22,-20.4,3,13,5,-1.04,20553.3,20592,0.22,-0.17,21.6,-17.1,1,3,-0.01,0,0.5,20495.8,99.5,-0.48,40,20645.3,-50,0.24,24,Late,0,-16.97,-15476.3,-1071.28,80,1,1,2025.02.27 23:05,0,83.67,80,-16427.49,-1124.39,-1137.37,0,-267.89,16.18,-1074.16,1688.77,-47.14,0,902.76,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.777Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
158,MT5_Backtest,158,2025.02.28 16:35:00,2025-02-28,16:35:00,Friday,February,2025-02-28,08:35:00,Friday,February,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.1,20,42.88,-2.03,40.85,159,159,2025-02-28,08:35:07,Friday,February,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,buy,out,20,0,0,Loss,Short,0,-4.734141791044776,-0.99,20448.1,20428.3,83.67,80,-1248.1,-24316.21,-13869.22,0,-2144.41,16.18,-7400.8,-7689.86,-385.85,0,-1882.55,BEAR,HIGH,0,SL,0,0,656.24,15363.16,11580.78,0,994.54,99.18,6838.33,5317.39,155.5,0,1121.45,UNKNOWN,UNKNOWN,0,-2.03,-4.97,-20.3,1,0,5,-0.99,20428.3,20448.1,0,-0.2,0,-19.8,0,1,-0.01,0,0.5,20442.8,5.8,-0.03,46,20732.3,-283.7,1.39,12,Late,0,-83,-39679.36,-14239.13,80,1,1,2025.02.28 16:35,0,83.67,80,-24316.21,-13869.22,-1248.1,0,-2144.41,16.18,-7400.8,-7689.86,-385.85,0,-1882.55,BEAR,HIGH,,PASS,1,2025.02.28 16:35,0.11666666666666667,83.67,80,-24316.21,-13869.22,-1248.1,0,-2144.41,16.18,-7400.8,-7689.86,-385.85,0,-1882.55,BEAR,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.778Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
160,MT5_Backtest,160,2025.02.28 17:25:00,2025-02-28,17:25:00,Friday,February,2025-02-28,09:25:00,Friday,February,15-038,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.1,20,40.85,-1.62,39.23,161,161,2025-02-28,09:36:51,Friday,February,15-039,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,sell,out,20,0,0,Loss,Long,11,-3.9657282741738067,-0.83,20651.1,20732.3,83.67,100,2780.11,15807.84,923.89,0,-917.05,84.18,2090.69,-1248.07,289.77,0,-418.3,BULL,HIGH,0,SL,0,0,1118.39,12807.84,5660.67,0,655.75,99.18,3529.66,1748.57,512.73,0,247.69,UNKNOWN,UNKNOWN,0,-1.62,-4.13,-16.2,3,11,5,-0.83,20732.3,20651.1,0.67,-0.15,66.5,-14.7,2,3,-0.01,0,0.5,20729.1,79.5,0.38,6,20442.8,-206.8,-1,34,Late,0,-15,3000,-1438.97,100,1,1,2025.02.28 17:25,0,83.67,100,16099.18,1372.11,2776.24,0,-788.98,84.18,2090.69,-1248.07,289.77,0,-418.3,BULL,HIGH,,PASS,1,2025.02.28 17:35,1.85,83.67,100,20188.18,3970.81,2408.46,0,360.13,99.18,1199.92,-4026.5,-316,0,-1325.96,BULL,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.778Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
162,MT5_Backtest,162,2025.02.28 18:25:00,2025-02-28,18:25:00,Friday,February,2025-02-28,10:25:00,Friday,February,15-042,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.09,20,39.23,-1.82,37.41,163,163,2025-02-28,10:35:01,Friday,February,15-043,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,20,0,0,Loss,Short,10,-4.639306653071629,-0.97,20645.3,20581.8,81,80,-1603.82,-8773.69,-4406.02,0,41.3,26.65,-5019.9,-416.81,-1458.13,0,414.25,BEAR,HIGH,0,SL,0,0,792.89,3175.32,1079.85,0,1023.27,98.65,-1872.36,923.36,167.36,0,341.13,UNKNOWN,UNKNOWN,0,-1.82,-4.87,-20.2,3,10,5,-0.97,20581.8,20645.3,0.47,-0.16,47.3,-16.2,2,3,-0.01,0,0.5,20442.8,206.5,-1,22,20726.9,-77.6,0.38,47,Late,0,-72,-11949.01,-3147.54,80,1,1,2025.02.28 18:25,0,81,80,-8773.69,-4406.02,-1603.82,0,41.3,26.65,-5019.9,-416.81,-1458.13,0,414.25,BEAR,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.779Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
