tradeIndex,type,message
1596,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1597,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3196, OUT=3197"
1598,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3198, OUT=3199"
1599,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3200, OUT=3201"
1600,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3202, OUT=3203"
1600,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1601,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3204, OUT=3205"
1602,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3206, OUT=3207"
1603,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3208, OUT=3209"
1604,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3210, OUT=3211"
1605,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3212, OUT=3213"
1605,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1606,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3214, OUT=3215"
1606,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1607,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3216, OUT=3217"
1608,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3218, OUT=3219"
1609,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3220, OUT=3221"
1610,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3222, OUT=3223"
1611,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3224, OUT=3225"
1612,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3226, OUT=3227"
1613,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3228, OUT=3229"
1614,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3230, OUT=3231"
1614,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1615,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3232, OUT=3233"
1616,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3234, OUT=3235"
1617,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3236, OUT=3237"
1617,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1618,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3238, OUT=3239"
1619,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3240, OUT=3241"
1620,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3242, OUT=3243"
1620,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1621,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3244, OUT=3245"
1622,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3246, OUT=3247"
1622,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1623,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3248, OUT=3249"
1623,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1624,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3250, OUT=3251"
1625,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3252, OUT=3253"
1625,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1626,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3254, OUT=3255"
1626,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1627,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3256, OUT=3257"
1627,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1628,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3258, OUT=3259"
1629,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3260, OUT=3261"
1630,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3262, OUT=3263"
1631,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3264, OUT=3265"
1632,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3266, OUT=3267"
1632,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1633,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3268, OUT=3269"
1634,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3270, OUT=3271"
1635,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3272, OUT=3273"
1636,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3274, OUT=3275"
1637,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3276, OUT=3277"
1638,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3278, OUT=3279"
1639,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3280, OUT=3281"
1640,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3282, OUT=3283"
1640,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1641,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3284, OUT=3285"
1642,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3286, OUT=3287"
1643,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3288, OUT=3289"
1644,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3290, OUT=3291"
1644,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1645,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3292, OUT=3293"
1646,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3294, OUT=3295"
1647,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3296, OUT=3297"
1648,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3298, OUT=3299"
1648,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1649,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3300, OUT=3301"
1650,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3302, OUT=3303"
1651,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3304, OUT=3305"
1652,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3306, OUT=3307"
1653,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3308, OUT=3309"
1654,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3310, OUT=3311"
1655,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3312, OUT=3313"
1656,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3314, OUT=3315"
1657,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3316, OUT=3317"
1658,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3318, OUT=3319"
1659,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3320, OUT=3321"
1660,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3322, OUT=3323"
1661,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3324, OUT=3325"
1661,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1662,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3326, OUT=3327"
1663,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3328, OUT=3329"
1663,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1664,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3330, OUT=3331"
1664,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1665,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3332, OUT=3333"
1665,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1666,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3334, OUT=3335"
1666,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1667,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3336, OUT=3337"
1667,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1668,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3338, OUT=3339"
1668,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1669,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3340, OUT=3341"
1670,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3342, OUT=3343"
1671,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3344, OUT=3345"
1672,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3346, OUT=3347"
1673,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3348, OUT=3349"
1674,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3350, OUT=3351"
1675,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3352, OUT=3353"
1675,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1676,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3354, OUT=3355"
1676,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1677,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3356, OUT=3357"
1677,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1678,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3358, OUT=3359"
1679,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3360, OUT=3361"
1680,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3362, OUT=3363"
1681,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3364, OUT=3365"
1681,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1682,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3366, OUT=3367"
1682,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1683,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3368, OUT=3369"
1684,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3370, OUT=3371"
1685,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3372, OUT=3373"
1686,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3374, OUT=3375"
1686,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1687,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3376, OUT=3377"
1687,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1688,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3378, OUT=3379"
1689,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3380, OUT=3381"
1690,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3382, OUT=3383"
1691,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3384, OUT=3385"
1692,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3386, OUT=3387"
1693,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3388, OUT=3389"
1694,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3390, OUT=3391"
1695,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3392, OUT=3393"
1696,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3394, OUT=3395"
1697,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3396, OUT=3397"
1698,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3398, OUT=3399"
1699,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3400, OUT=3401"
1700,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3402, OUT=3403"
1700,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1701,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3404, OUT=3405"
1701,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1702,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3406, OUT=3407"
1702,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1703,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3408, OUT=3409"
1704,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3410, OUT=3411"
1704,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1705,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3412, OUT=3413"
1706,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3414, OUT=3415"
1707,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3416, OUT=3417"
1707,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1708,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3418, OUT=3419"
1709,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3420, OUT=3421"
1709,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1710,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3422, OUT=3423"
1710,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1711,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3424, OUT=3425"
1712,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3426, OUT=3427"
1713,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3428, OUT=3429"
1713,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1714,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3430, OUT=3431"
1714,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1715,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3432, OUT=3433"
1715,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1716,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3434, OUT=3435"
1717,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3436, OUT=3437"
1717,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1718,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3438, OUT=3439"
1719,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3440, OUT=3441"
1719,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1720,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3442, OUT=3443"
1721,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3444, OUT=3445"
1722,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3446, OUT=3447"
1723,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3448, OUT=3449"
1723,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1724,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3450, OUT=3451"
1725,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3452, OUT=3453"
1726,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3454, OUT=3455"
1726,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1727,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3456, OUT=3457"
1728,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3458, OUT=3459"
1729,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3460, OUT=3461"
1730,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3462, OUT=3463"
1731,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3464, OUT=3465"
1732,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3466, OUT=3467"
1733,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3468, OUT=3469"
1734,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3470, OUT=3471"
1734,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1735,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3472, OUT=3473"
1735,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1736,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3474, OUT=3475"
1737,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3476, OUT=3477"
1738,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3478, OUT=3479"
1739,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3480, OUT=3481"
1739,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1740,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3482, OUT=3483"
1741,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3484, OUT=3485"
1741,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1742,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3486, OUT=3487"
1743,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3488, OUT=3489"
1744,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3490, OUT=3491"
1744,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1745,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3492, OUT=3493"
1745,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1746,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3494, OUT=3495"
1747,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3496, OUT=3497"
1748,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3498, OUT=3499"
1748,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1749,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3500, OUT=3501"
1749,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1750,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3502, OUT=3503"
1751,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3504, OUT=3505"
1751,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1752,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3506, OUT=3507"
1752,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1753,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3508, OUT=3509"
1754,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3510, OUT=3511"
1755,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3512, OUT=3513"
1755,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1756,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3514, OUT=3515"
1757,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3516, OUT=3517"
1758,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3518, OUT=3519"
1758,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1759,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3520, OUT=3521"
1760,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3522, OUT=3523"
1761,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3524, OUT=3525"
1761,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1762,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3526, OUT=3527"
1763,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3528, OUT=3529"
1764,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3530, OUT=3531"
1765,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3532, OUT=3533"
1765,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1766,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3534, OUT=3535"
1767,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3536, OUT=3537"
1768,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3538, OUT=3539"
1768,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1769,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3540, OUT=3541"
1770,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3542, OUT=3543"
1771,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3544, OUT=3545"
1772,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3546, OUT=3547"
1773,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3548, OUT=3549"
1773,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1774,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3550, OUT=3551"
1775,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3552, OUT=3553"
1776,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3554, OUT=3555"
1776,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
1777,"TRADE_ID_MISMATCH","Trade ID mismatch: IN=3556, OUT=3557"
1777,"NO_EXIT_SIGNAL_MATCH","No matching exit signal found"
